title,rating,clusters
"Alamo, The (1960)",3.375,0
At Close Range (1986),3.333333333333333,2
Friendly Persuasion (1956),4.0,3
Gettysburg (1993),3.6666666666666665,3
Horrors of Spider Island (Ein Toter Hing im Netz) (1960),0.5,1
Antitrust (2001),3.5625,0
Double Take (2001),2.5,1
Save the Last Dance (2001),2.84375,3
Panic (2000),4.0,3
"Pledge, The (2001)",3.2857142857142856,0
The Man in the Moon (1991),4.0,3
Mystic Pizza (1988),3.375,0
Prelude to a Kiss (1992),2.5,0
Coffy (1973),3.5,5
Foxy Brown (1974),2.5,1
I'm Gonna Git You Sucka (1988),2.875,1
Untamed Heart (1993),3.375,3
Sugar & Spice (2001),2.7142857142857144,4
"Wedding Planner, The (2001)",2.9090909090909087,4
"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",3.0,3
"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",4.5,3
Amazing Grace and Chuck (1987),4.0,3
Amazon Women on the Moon (1987),4.25,4
Baby Boom (1987),3.25,4
Back to the Beach (1987),1.8333333333333333,4
Barfly (1987),3.5,0
Best Seller (1987),4.0,3
Beverly Hills Cop II (1987),2.8684210526315788,1
Beverly Hills Cop (1984),3.402173913043478,1
"Big Easy, The (1987)",3.5,5
Born in East L.A. (1987),2.0,4
"Brave Little Toaster, The (1987)",3.5625,1
Can't Buy Me Love (1987),3.25,4
Cherry 2000 (1987),2.25,1
Cop (1988),1.5,3
Eddie Murphy Raw (1987),3.5,0
Empire of the Sun (1987),3.95,1
Ernest Goes to Camp (1987),1.4,4
"Evil Dead, The (1981)",3.8181818181818175,5
Flowers in the Attic (1987),2.571428571428572,3
"Fourth Protocol, The (1987)",3.0,2
Gardens of Stone (1987),3.0,2
"Glass Menagerie, The (1987)",3.0,3
Hiding Out (1987),2.0,4
Hollywood Shuffle (1987),5.0,4
Hope and Glory (1987),4.333333333333333,3
Innerspace (1987),3.125,1
Ishtar (1987),2.0,4
Jaws: The Revenge (1987),1.25,1
Leonard Part 6 (1987),0.75,4
Less Than Zero (1987),3.5,3
"Like Father, Like Son (1987)",1.6666666666666667,4
"Lost Boys, The (1987)",3.7115384615384617,0
Made in Heaven (1987),1.0,1
Maid to Order (1987),1.8333333333333333,4
Making Mr. Right (1987),1.8333333333333333,0
Mannequin (1987),2.625,4
Masters of the Universe (1987),2.5625,1
"Monster Squad, The (1987)",5.0,1
My Demon Lover (1987),1.0,4
No Man's Land (1987),3.0,2
Head Over Heels (2001),2.5,1
Left Behind: The Movie (2000),4.25,1
Valentine (2001),3.5,0
In the Mood For Love (Fa yeung nin wa) (2000),4.214285714285714,3
"Million Dollar Hotel, The (2001)",3.0,0
Nico and Dani (Krámpack) (2000),4.0,0
Hannibal (2001),2.935897435897436,1
Saving Silverman (Evil Woman) (2001),2.772727272727273,4
Vatel (2000),4.25,3
Down to Earth (2001),2.4166666666666665,0
Recess: School's Out (2001),4.0,3
Sweet November (2001),3.3125,3
Company Man (2000),2.0,4
"Price of Milk, The (2000)",4.5,0
Monkeybone (2001),2.083333333333333,1
3000 Miles to Graceland (2001),2.7142857142857144,1
"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",4.125,3
"Mexican, The (2001)",3.347826086956522,1
"Caveman's Valentine, The (2001)",3.5,3
Series 7: The Contenders (2001),2.5,1
15 Minutes (2001),3.0,2
Get Over It (2001),2.75,4
Avalon (1990),3.0,3
Gray's Anatomy (1996),3.625,0
Of Mice and Men (1939),3.5,3
Reform School Girls (1986),5.0,1
Tapeheads (1988),2.0,4
"Bishop's Wife, The (1947)",4.0,0
Lilies of the Field (1963),3.8333333333333335,3
"Greatest Story Ever Told, The (1965)",2.5,3
Elmer Gantry (1960),4.0,3
Alfie (1966),3.25,0
"Fantasticks, The (1995)",4.0,3
"Abominable Dr. Phibes, The (1971)",3.8333333333333335,1
Real Life (1979),3.0,4
Battle Beyond the Stars (1980),3.0,2
Double Impact (1991),3.25,1
Harley Davidson and the Marlboro Man (1991),3.1666666666666665,1
Losin' It (1983),1.0,4
Mermaids (1990),3.1666666666666665,0
Navy Seals (1990),2.0,1
Manhunter (1986),3.9166666666666665,1
Reversal of Fortune (1990),3.75,3
Death on the Nile (1978),3.0,2
Revenge of the Nerds (1984),2.8846153846153846,4
Revenge of the Nerds II: Nerds in Paradise (1987),2.083333333333333,4
4 Little Girls (1997),4.25,3
River's Edge (1986),3.5,0
Girls Just Want to Have Fun (1985),3.333333333333333,4
"Longest Yard, The (1974)",3.4,4
Necessary Roughness (1991),2.625,4
Enemy at the Gates (2001),3.5125,3
Exit Wounds (2001),2.75,1
"Dish, The (2001)",4.0,4
Memento (2000),4.122641509433962,1
Heartbreakers (2001),2.15,0
Say It Isn't So (2001),2.125,4
Someone Like You (2001),3.5,0
Spy Kids (2001),2.946428571428572,1
Tomcats (2001),2.0,4
"Tailor of Panama, The (2001)",3.2,3
Amores Perros (Love's a Bitch) (2000),3.934782608695652,3
Keep the River on Your Right: A Modern Cannibal Tale (2000),3.5,3
"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",4.0,3
Along Came a Spider (2001),3.147058823529412,1
Blow (2001),3.813725490196079,2
Just Visiting (2001),2.0,4
Pokémon 3: The Movie (2001),2.1,1
Beautiful Creatures (2000),2.0,0
Brigham City (2001),4.0,0
Bridget Jones's Diary (2001),3.6230769230769235,0
Joe Dirt (2001),2.380952380952381,1
Josie and the Pussycats (2001),1.75,4
Chopper (2000),2.0,3
"Circle, The (Dayereh) (2000)",3.25,3
Crocodile Dundee in Los Angeles (2001),2.1923076923076925,0
Freddy Got Fingered (2001),2.2,4
"Center of the World, The (2001)",3.6666666666666665,3
"Luzhin Defence, The (2000)",3.5,3
Scarface (1983),3.9328358208955225,1
Days of Wine and Roses (1962),4.0,3
Driven (2001),3.0,1
One Night at McCool's (2001),3.4,4
Town & Country (2001),2.5,4
"Mummy Returns, The (2001)",3.088888888888889,1
Under the Sand (2000),4.5,3
Krull (1983),2.9,1
Lost in America (1985),2.5,4
Triumph of the Will (Triumph des Willens) (1934),4.166666666666667,3
"World According to Garp, The (1982)",3.555555555555556,0
Fellini Satyricon (1969),3.5,3
Frankie and Johnny (1966),3.0,4
Frankie and Johnny (1991),2.833333333333333,4
"City of Women, The (Città delle donne, La) (1980)",2.833333333333333,0
For the Boys (1991),2.0,0
Nine to Five (a.k.a. 9 to 5) (1980),2.727272727272727,4
Norma Rae (1979),3.5,3
Summer Rental (1985),2.5,4
"5,000 Fingers of Dr. T, The (1953)",4.0,3
Love Story (1970),3.0,2
Pelle the Conqueror (Pelle erobreren) (1987),3.75,3
Rififi (Du rififi chez les hommes) (1955),4.75,5
"Knight's Tale, A (2001)",3.3414634146341466,1
Bread and Roses (2000),4.0,3
Startup.com (2001),3.6,3
Angel Eyes (2001),1.625,1
Shrek (2001),3.8676470588235294,2
"Fast Food, Fast Women (2000)",4.5,4
Moulin Rouge (2001),3.5909090909090913,0
Pearl Harbor (2001),2.9651162790697674,0
Himalaya (Himalaya - l'enfance d'un chef) (1999),3.5,2
"Man Who Cried, The (2000)",3.5,3
Ice Castles (1978),2.0,3
Love Potion #9 (1992),2.5,1
City Slickers (1991),3.370967741935484,4
Eight Men Out (1988),3.75,3
"Horse Soldiers, The (1959)",4.0,2
"Night, The (Notte, La) (1960)",4.0,3
Mississippi Burning (1988),3.5909090909090913,0
"Magnificent Seven, The (1960)",3.59375,2
Rio Bravo (1959),3.6666666666666665,3
Throw Momma from the Train (1987),3.2,4
Yi Yi (2000),4.6,3
"Sand Pebbles, The (1966)",3.5,0
Twelve O'Clock High (1949),4.5,3
Von Ryan's Express (1965),3.75,1
"Animal, The (2001)",2.136363636363636,4
Big Eden (2000),4.5,3
Evolution (2001),3.037037037037037,4
Swordfish (2001),3.1029411764705883,1
"Anniversary Party, The (2001)",4.0,3
Divided We Fall (Musíme si pomáhat) (2000),3.8333333333333335,0
Catch-22 (1970),3.75,4
Forgotten Silver (1996),4.25,4
Point Break (1991),3.25,5
Uncommon Valor (1983),3.0,1
Unlawful Entry (1992),2.5,1
Youngblood (1986),2.0,1
Gentlemen Prefer Blondes (1953),3.8,0
How to Marry a Millionaire (1953),4.5,0
"Seven Year Itch, The (1955)",3.375,4
Tootsie (1982),3.421875,4
Atlantis: The Lost Empire (2001),3.3421052631578947,2
Lara Croft: Tomb Raider (2001),2.9,1
Dr. Dolittle 2 (2001),2.363636363636364,4
"Fast and the Furious, The (2001)",3.066666666666667,5
A.I. Artificial Intelligence (2001),3.3392857142857144,2
Baby Boy (2001),0.5,2
Crazy/Beautiful (2001),3.4,3
Pootie Tang (2001),3.1666666666666665,4
Sexy Beast (2000),3.7142857142857135,2
"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",3.8571428571428568,3
"Closet, The (Placard, Le) (2001)",3.375,4
"Crimson Rivers, The (Rivières pourpres, Les) (2000)",3.5,0
Lumumba (2000),3.0,3
Cats & Dogs (2001),2.8181818181818183,1
Kiss of the Dragon (2001),3.7777777777777777,1
Scary Movie 2 (2001),2.6538461538461537,4
Lost and Delirious (2001),3.625,3
Rape Me (Baise-moi) (2000),3.5,0
Alice (1990),3.0,0
Another Woman (1988),4.5,3
Beach Blanket Bingo (1965),1.5,4
Big Deal on Madonna Street (I Soliti Ignoti) (1958),4.0,4
"Cannonball Run, The (1981)",2.75,1
Cannonball Run II (1984),2.5,1
"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",3.75,0
Dr. Goldfoot and the Bikini Machine (1965),5.0,4
"Fall of the House of Usher, The (House of Usher) (1960)",3.0,2
Faust (1926),4.0,3
"Man Who Shot Liberty Valance, The (1962)",4.4,0
Salvador (1986),4.5,3
September (1987),3.5,3
Shadows and Fog (1991),3.333333333333333,0
Something Wild (1986),4.0,4
"Thing with Two Heads, The (1972)",0.75,0
All That Heaven Allows (1955),4.25,3
"Barefoot Contessa, The (1954)",3.0,3
Cries and Whispers (Viskningar och rop) (1972),4.0,3
"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",3.6666666666666665,3
Kiss Me Deadly (1955),4.0,3
"Lion in Winter, The (1968)",3.6666666666666665,3
"Misfits, The (1961)",3.25,0
Moby Dick (1956),4.5,3
Sweet Smell of Success (1957),4.125,3
Written on the Wind (1956),4.25,3
"10th Victim, The (La decima vittima) (1965)",4.0,1
Obsession (1976),3.0,2
Suspiria (1977),3.9375,3
"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",3.8333333333333335,0
Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),3.625,3
"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",3.75,1
Game of Death (1978),4.166666666666667,1
"Last Dragon, The (1985)",2.6666666666666665,1
Outland (1981),2.75,5
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",4.166666666666667,1
T-Rex: Back to the Cretaceous (1998),4.0,2
Final Fantasy: The Spirits Within (2001),3.3548387096774195,2
Legally Blonde (2001),3.15625,4
"Score, The (2001)",3.55,1
Bully (2001),3.6428571428571432,0
Jump Tomorrow (2001),3.5,0
Made (2001),2.6666666666666665,4
Michael Jordan to the Max (2000),3.5,0
More (1998),5.0,0
Africa: The Serengeti (1994),4.0,3
Alaska: Spirit of the Wild (1997),4.0,3
18 Again! (1988),1.5,4
1969 (1988),2.0,3
"Accidental Tourist, The (1988)",3.6,0
"Accused, The (1988)",3.7,3
Above the Law (1988),2.5,1
"Adventures of Baron Munchausen, The (1988)",3.7692307692307687,1
Ariel (1988),3.0,3
Arthur 2: On the Rocks (1988),1.5,4
Bat*21 (1988),3.0,2
Beaches (1988),2.9,0
"Beast of War, The (Beast, The) (1988)",4.0,3
Big Business (1988),2.333333333333333,4
Big Top Pee-Wee (1988),1.9375,2
Biloxi Blues (1988),3.5,0
"Blob, The (1988)",2.833333333333333,1
"Bright Lights, Big City (1988)",3.1666666666666665,3
Caddyshack II (1988),1.5,4
Camille Claudel (1988),3.75,3
Cocktail (1988),2.9545454545454546,3
Colors (1988),3.333333333333333,1
Coming to America (1988),3.458333333333333,4
"Couch Trip, The (1988)",2.0,4
Critters (1986),3.0,2
Crossing Delancey (1988),5.0,4
D.O.A. (1988),3.5,5
Dead Heat (1988),3.0,1
"Dead Pool, The (1988)",3.0,5
Dirty Rotten Scoundrels (1988),4.125,4
Drowning by Numbers (1988),4.0,4
Ernest Saves Christmas (1988),1.625,1
Feds (1988),1.5,4
For Keeps (1988),3.0,2
Frantic (1988),3.1666666666666665,5
Gorillas in the Mist (1988),3.5,3
"Great Outdoors, The (1988)",2.9,4
High Spirits (1988),2.0,4
Johnny Be Good (1988),3.0,4
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),1.75,5
The Lair of the White Worm (1988),3.75,4
"Land Before Time, The (1988)",3.333333333333333,2
License to Drive (1988),2.333333333333333,4
Little Nikita (1988),3.0,3
Masquerade (1988),1.0,5
Milagro Beanfield War (1988),3.5,0
Moon Over Parador (1988),3.0,4
My Stepmother Is an Alien (1988),3.1,0
"Night in the Life of Jimmy Reardon, A (1988)",2.5,1
Bagdad Cafe (Out of Rosenheim) (1987),3.875,0
Red Heat (1988),2.6666666666666665,1
"Return of the Living Dead, The (1985)",3.75,0
Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),2.5,2
"Man from Snowy River, The (1982)",3.375,3
Running on Empty (1988),4.333333333333333,3
"Serpent and the Rainbow, The (1988)",3.5,3
Short Circuit 2 (1988),2.9,4
Short Circuit (1986),3.275,4
"Vanishing, The (Spoorloos) (1988)",3.9166666666666665,3
"Tetsuo, the Ironman (Tetsuo) (1988)",3.5,5
They Live (1988),3.7222222222222223,5
Tucker: The Man and His Dream (1988),3.0,3
Twins (1988),2.4642857142857144,4
Without a Clue (1988),4.0,4
Young Einstein (1988),1.8333333333333333,4
Always (1989),2.833333333333333,0
American Ninja (1985),2.5,1
Best of the Best (1989),2.5,1
Bill & Ted's Excellent Adventure (1989),3.7,1
Black Rain (1989),3.0,1
Blaze (1989),2.0,0
Blind Fury (1989),3.25,1
Casualties of War (1989),3.8333333333333335,3
Chances Are (1989),2.5,1
Cyborg (1989),0.5,1
Dad (1989),4.0,3
Disorganized Crime (1989),4.0,1
Dream a Little Dream (1989),2.0,0
"Dream Team, The (1989)",3.375,4
Earth Girls Are Easy (1988),2.25,0
Eddie and the Cruisers (1983),2.0,3
Erik the Viking (1989),3.0,2
Family Business (1989),2.25,4
Farewell to the King (1989),3.0,1
Fat Man and Little Boy (1989),3.5,3
Gleaming the Cube (1989),2.0,0
Great Balls of Fire! (1989),2.5,3
Gross Anatomy (a.k.a. A Cut Above) (1989),3.25,0
Harlem Nights (1989),3.0,0
Her Alibi (1989),2.5,1
How to Get Ahead in Advertising (1989),3.625,4
"Innocent Man, An (1989)",2.25,2
"January Man, The (1989)",2.0,0
Johnny Handsome (1989),4.0,2
Jesus of Montreal (Jésus de Montréal) (1989),4.5,3
K-9 (1989),2.0,1
Kickboxer (1989),2.5,1
Last Exit to Brooklyn (1989),4.0,3
Lean on Me (1989),3.5,3
Let It Ride (1989),3.5,4
Little Monsters (1989),2.25,4
Look Who's Talking (1989),2.3888888888888893,4
Loverboy (1989),2.5,4
Major League (1989),3.575,4
Meet the Feebles (1989),3.0,1
Millennium (1989),2.0,5
Miracle Mile (1989),3.5,0
New York Stories (1989),3.125,0
Next of Kin (1989),1.75,5
No Holds Barred (1989),1.0,1
"Package, The (1989)",3.0,1
Penn & Teller Get Killed (1989),4.0,1
Pink Cadillac (1989),1.0,1
"Punisher, The (1989)",2.333333333333333,1
Jurassic Park III (2001),2.8472222222222223,1
America's Sweethearts (2001),2.583333333333333,4
Brother (2000),3.75,5
Ghost World (2001),3.5,0
Hedwig and the Angry Inch (2000),4.181818181818182,0
Planet of the Apes (2001),2.7448979591836733,1
Bread and Tulips (Pane e tulipani) (2000),3.6666666666666665,0
Cure (1997),4.5,5
Greenfingers (2000),1.5,0
Wet Hot American Summer (2001),3.6428571428571432,4
"Return of the Musketeers, The (1989)",3.0,2
Road House (1989),2.7857142857142856,1
Santa Sangre (1989),3.5,0
Scenes from the Class Struggle in Beverly Hills (1989),4.0,4
Sea of Love (1989),3.0,2
"See No Evil, Hear No Evil (1989)",3.1666666666666665,4
She's Out of Control (1989),2.833333333333333,4
Skin Deep (1989),3.0,4
"Stepfather, The (1987)",2.5,1
Sweetie (1989),3.5,3
"Tall Guy, The (1989)",2.75,4
Tango & Cash (1989),1.6666666666666667,1
Three Fugitives (1989),1.0,1
Troop Beverly Hills (1989),1.9166666666666667,4
Turner & Hooch (1989),3.0384615384615383,4
UHF (1989),3.4444444444444446,4
Uncle Buck (1989),2.8846153846153846,4
"War of the Roses, The (1989)",3.6428571428571432,0
"Wizard, The (1989)",3.25,2
Weekend at Bernie's II (1993),1.625,1
Billy Liar (1963),3.5,4
Black Robe (1991),3.333333333333333,2
"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",3.5,0
"Cotton Club, The (1984)",3.25,1
Who'll Stop the Rain (1978),4.0,2
Basket Case (1982),2.625,4
Original Sin (2001),2.75,3
"Princess Diaries, The (2001)",3.037037037037037,0
Rush Hour 2 (2001),3.370967741935484,1
Chocolat (1988),3.375,3
Hatari! (1962),3.0,2
"Cage aux Folles, La (1978)",3.0,4
Marat/Sade (1966),4.5,3
Paint Your Wagon (1969),2.833333333333333,0
"Shootist, The (1976)",3.5,3
Theremin: An Electronic Odyssey (1993),4.0,3
Altered States (1980),3.571428571428572,3
Any Which Way You Can (1980),2.0,4
"Awakening, The (1980)",3.0,2
"Battle Creek Brawl (Big Brawl, The) (1980)",4.0,1
American Pie 2 (2001),3.066666666666667,4
Osmosis Jones (2001),2.625,1
"Others, The (2001)",3.627272727272728,3
American Outlaws (2001),2.125,1
All Over the Guy (2001),3.0,4
"Deep End, The (2001)",1.8333333333333333,3
Session 9 (2001),3.625,1
Captain Corelli's Mandolin (2001),3.125,3
Rat Race (2001),3.055555555555556,4
Bubble Boy (2001),1.8888888888888888,4
"Curse of the Jade Scorpion, The (2001)",2.5,4
Jay and Silent Bob Strike Back (2001),3.1617647058823533,1
Ghosts of Mars (2001),2.6,5
Summer Catch (2001),2.6666666666666665,0
Happy Accidents (2000),4.0,3
Maybe Baby (2000),3.5,0
Together (Tillsammans) (2000),3.7142857142857135,0
Tortilla Soup (2001),3.25,4
Jeepers Creepers (2001),2.5,1
O (2001),3.625,3
3 Ninjas (1992),2.083333333333333,1
3 Ninjas Kick Back (1994),1.25,1
3 Ninjas Knuckle Up (1995),0.5,1
"Wicker Man, The (1973)",3.9166666666666665,3
"Musketeer, The (2001)",1.5,1
Rock Star (2001),2.5,0
Two Can Play That Game (2001),4.0,4
L.I.E. (2001),4.333333333333333,3
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",4.0,0
Into the Arms of Strangers: Stories of the Kindertransport (2000),3.0,2
"Glass House, The (2001)",2.75,3
Hardball (2001),2.6666666666666665,3
Dinner Rush (2000),3.5,3
Haiku Tunnel (2001),3.0,4
Big Trouble (2002),2.1666666666666665,4
Glitter (2001),0.5,0
Training Day (2001),3.794117647058824,0
"American Astronaut, The (2001)",2.5,0
Liam (2000),2.0,3
Sidewalks of New York (2001),2.5,1
"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",3.5,3
"French Lieutenant's Woman, The (1981)",3.0,3
"Great Silence, The (Grande silenzio, Il) (1969)",4.0,3
"Legend of Hell House, The (1973)",1.0,1
Little Man Tate (1991),3.35,3
Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),5.0,3
Phantom of the Paradise (1974),4.333333333333333,0
13 Ghosts (1960),3.125,3
Opera (1987),3.0,2
Father Goose (1964),3.6666666666666665,0
"Grass Is Greener, The (1960)",3.25,4
Indiscreet (1958),3.5,0
"It's a Mad, Mad, Mad, Mad World (1963)",3.25,1
King Solomon's Mines (1937),2.5,1
"Little Foxes, The (1941)",4.0,3
Operation Petticoat (1959),3.0,1
Play Misty for Me (1971),3.625,3
Pocketful of Miracles (1961),3.5,0
"Vanishing, The (1993)",2.375,1
Silkwood (1983),4.166666666666667,3
I Never Promised You a Rose Garden (1977),2.0,3
Quadrophenia (1979),3.0,2
SpaceCamp (1986),2.1666666666666665,2
When Worlds Collide (1951),5.0,3
Don't Say a Word (2001),2.5,1
Hearts in Atlantis (2001),2.9166666666666665,3
Zoolander (2001),3.5092592592592586,4
Extreme Days (2001),2.0,1
Joy Ride (2001),3.1,2
Max Keeble's Big Move (2001),2.5,1
Serendipity (2001),3.14,4
"Swamp, The (Ciénaga, La) (2001)",3.0,2
"Big Red One, The (1980)",4.25,1
"Boogeyman, The (1980)",3.0,2
"Party, The (Boum, La) (1980)",3.5,0
Brubaker (1980),4.0,2
Can't Stop the Music (1980),3.0,2
"Changeling, The (1980)",3.333333333333333,5
Coal Miner's Daughter (1980),3.5,3
"Competition, The (1980)",3.75,3
"Last Metro, The (Dernier métro, Le) (1980)",4.0,3
Bandits (2001),2.6666666666666665,0
Corky Romano (2001),1.3333333333333333,4
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),3.5,1
Fat Girl (À ma soeur!) (2001),3.0,3
Mulholland Drive (2001),3.843137254901962,0
My First Mister (2001),3.333333333333333,0
Spriggan (Supurigan) (1998),3.375,1
Bones (2001),1.6666666666666667,3
Dirty Harry (1971),3.775,5
Fiddler on the Roof (1971),3.8125,3
Making the Grade (1984),2.0,4
Not Without My Daughter (1991),1.6666666666666667,3
Female Trouble (1975),3.25,4
Titanica (1992),2.5,1
From Hell (2001),3.65,0
"Last Castle, The (2001)",2.8125,1
Riding in Cars with Boys (2001),3.1,0
Focus (2001),3.5,3
Waking Life (2001),3.684210526315789,0
K-PAX (2001),3.484848484848485,3
Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),2.458333333333333,1
Better Than Sex (2000),3.5,0
Donnie Darko (2001),3.9816513761467887,3
High Heels and Low Lifes (2001),3.0,1
Life as a House (2001),3.888888888888889,3
